Index|Drug ID|Drug Name|Section LOINC|Section Display Name|MedDRA PT|PT ID|MedDRA LLT|LLT ID|Matching String|UMLS CUI|UMLS PrefName|Flag 1|Flag 2
004162|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Insomnia|10022437|Insomnia|10022437|insomnia|C0917801|Sleeplessness||
004163|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Jaundice|10023126|Jaundice|10023126|jaundice|C0022346|Icterus||
004164|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Lipase increased|10024574|Lipase increased|10024574|lipase increased|C0549475|Lipase increased||
004165|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Liver function test abnormal|10024690|Liver function tests raised|10048556|liver test elevations|C0877359|Increased liver function tests||
004166|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Myalgia|10028411|Myalgia|10028411|myalgia|C0231528|Myalgia||
004167|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Nasopharyngitis|10028810|Nasopharyngitis|10028810|nasopharyngitis|C0027441|Nasopharyngitis||
004168|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Nausea|10028813|Nausea|10028813|nausea|C0027497|Nausea||
004169|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Oedema peripheral|10030124|Edema peripheral|10014251|edema peripheral|C0085649|Peripheral edema||
004170|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Pain in extremity|10033425|Pain in extremity|10033425|pain in extremity|C0030196|Pain in limb||
004171|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Pancreatitis|10033645|Pancreatitis|10033645|pancreatitis|C0030305|Pancreatitis||DrugClass
004172|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Prothrombin time prolonged|10037063|PT prolonged|10037262|pt elevations|C0151872|Prothrombin time increased||
004173|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Prothrombin time prolonged|10037063|Prothrombin time increased|10037061|elevations in pt|C0151872|Prothrombin time increased||
004174|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Prothrombin time prolonged|10037063|Prothrombin time prolonged|10037063|prothrombin time prolonged|C0151872|Prothrombin time increased||
004175|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Pruritus|10037087|Pruritus|10037087|pruritus|C0033774|Pruritus||
004176|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Sinus bradycardia|10040741|Sinus bradycardia|10040741|sinus bradycardia|C0085610|Sinus bradycardia||
004177|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Transaminases increased|10054889|Transaminases increased|10054889|transaminase elevation|C0438717|Transaminases increased||
004178|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Type 2 diabetes mellitus|10067585|Type 2 diabetes mellitus|10067585|type 2 diabetes mellitus|C0011860|Diabetes Mellitus, Non-Insulin-Dependent||
004179|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Vertigo|10047340|Vertigo|10047340|vertigo|C0042571|Vertigo||
004180|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|34084-4|ADVERSE REACTIONS|Vomiting|10047700|Vomiting|10047700|vomiting|C0042963|Vomiting||
004181|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Adrenocorticotropic hormone deficiency|10073179|Adrenocorticotropic hormone deficiency|10073179|suppression of adrenocorticotropic hormone secretion|C0342388|Adrenocorticotropic hormone (ACTH) deficiency (disorder)||
004182|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Alanine aminotransferase increased|10001551|ALT increased|10001845|alt level greater than 3 times the upper limit of normal|C0151905|Alanine aminotransferase increased||
004183|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Alanine aminotransferase increased|10001551|Alanine aminotransferase increased|10001551|elevations in alanine aminotransferase|C0151905|Alanine aminotransferase increased||
004184|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Aspartate aminotransferase increased|10003481|AST increased|10003544|ast level greater than 3 times the upper limit of normal|C0151904|Aspartate aminotransferase increased||
004185|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Blood bilirubin increased|10005364|Bilirubin elevated|10004688|elevations in bilirubin|C0311468|Increased bilirubin level (finding)||
004186|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Blood bilirubin increased|10005364|Bilirubin total increased|10056806|total bilirubin elevations|C0741494|Elevated total bilirubin||
004187|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Blood corticotrophin decreased|10005452|ACTH decreased|10000610|suppression of acth secretion|C0238596|Corticotropin low||
004188|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Blood cortisol decreased|10005457|Cortisol decreased|10011198|decreases in circulating levels of cortisol|C1836623|Decreased circulating cortisol level||
004189|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Blood glucose increased|10005557|Blood glucose increased|10005557|elevations in blood glucose levels|C0595877|Blood glucose increased||
004190|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Bradycardia|10006093|Bradycardia|10006093|bradycardia|C0428977|Bradycardia||
004191|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Cholelithiasis|10008629|Cholelithiasis|10008629|cholelithiasis|C0008350|Cholelithiasis||
004192|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Diabetes mellitus|10012601|Diabetes|10012594|diabetes|C0011847|Diabetes||
004193|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Electrocardiogram QT prolonged|10014387|QT prolonged|10037705|qt prolongation|C0151878|Prolonged QT interval||
004194|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Glucocorticoid deficiency|10072079|Hypocortisolemia|10075908|clinical hypocortisolism|C1833054|Hypocortisolemia||
004195|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Glucose tolerance impaired|10018429|Pre-diabetes|10036481|pre-diabetes|C0362046|Prediabetes syndrome||
004196|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Hyperglycaemia|10020635|Hyperglycemia drug-induced|10060487|worsening glycemia|C0362086|Drug-induced hyperglycemia||
004197|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Hyperglycaemia|10020635|Hyperglycemia|10020639|hyperglycemia|C0020456|Hyperglycemia||
004198|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Hypopituitarism|10021067|Pituitary hormone deficiency|10035091|inhibition of pituitary hormones|C0857439|Pituitary hormone deficiency||
004199|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Ketoacidosis|10023379|Ketoacidosis|10023379|ketoacidosis|C0220982|Ketoacidosis||
004200|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Liver function test abnormal|10024690|Liver function tests raised|10048556|liver test elevations|C0877359|Increased liver function tests||
004201|442f0d9d-5c7d-4b81-b329-d71be8cf2be2|Signifor|43685-7|WARNINGS AND PRECAUTIONS|Transaminases increased|10054889|Transaminases increased|10054889|transaminase elevation|C0438717|Transaminases increased||
004202|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Abdominal discomfort|10000059|Abdominal discomfort|10000059|abdominal discomfort|C0232487|Abdominal discomfort||
004203|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Abdominal pain|10000081|Abdominal pain|10000081|abdominal pain|C0000737|Abdominal Pain||
004204|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Acute kidney injury|10069339|Acute renal failure|10001041|acute renal failure|C0022660|Kidney Failure, Acute||
004205|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Amnesia|10001949|Amnesia|10001949|amnesia|C0002622|Amnesia||DrugClass
004206|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Amnesia|10001949|Memory loss|10027176|memory loss|C0751295|Memory Loss||DrugClass
004207|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Arthralgia|10003239|Arthralgia|10003239|arthralgia|C0003862|Arthralgia||
004208|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Asthenia|10003549|Asthenia|10003549|asthenia|C0004093|Asthenia||
004209|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Back pain|10003988|Back pain|10003988|back pain|C0004604|Back Pain||
004210|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Blood alkaline phosphatase increased|10059570|Alkaline phosphatase increased|10001675|elevated alkaline phosphatase|C0151849|Alkaline phosphatase raised||
004211|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Blood bilirubin increased|10005364|Bilirubin elevated|10004688|elevated bilirubin|C0311468|Increased bilirubin level (finding)||
004212|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Blood creatine phosphokinase increased|10005470|Creatine phosphokinase increased|10011349|elevated creatine phosphokinase|C0151576|Elevated creatine kinase||
004213|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Blood glucose increased|10005557|Glucose increased|10018421|elevated glucose|C0860803|Glucose increased||
004214|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Cognitive disorder|10057668|Cognitive function abnormal|10048599|cognitive issues|C1392786|Cognitive changes||DrugClass
004215|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Cognitive disorder|10057668|Cognitive impairment|10009846|cognitive impairment|C0338656|Impaired cognition||DrugClass
004216|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Confusional state|10010305|Confusion|10010300|confusion|C0009676|Confusion||DrugClass
004217|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Constipation|10010774|Constipation|10010774|constipation|C0009806|Constipation||
004218|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Death|10011906|Death|10011906|fatal|C1306577|Death (finding)||
004219|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Depression|10012378|Depression|10012378|depression|C0011570|Mental Depression||
004220|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Diarrhoea|10012735|Diarrhea|10012727|diarrhea|C0011991|Diarrhea||
004221|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Dizziness|10013573|Dizziness|10013573|dizziness|C0012833|Dizziness||
004222|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Dyspepsia|10013946|Dyspepsia|10013946|dyspepsia|C0013395|Dyspepsia||
004223|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Erectile dysfunction|10061461|Erectile dysfunction|10061461|erectile dysfunction|C0242350|Erectile dysfunction||
004224|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Fatigue|10016256|Fatigue|10016256|fatigue|C0015672|Fatigue||
004225|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Headache|10019211|Headache|10019211|headache|C0018681|Headache||
004226|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Hepatic enzyme abnormal|10062685|Liver enzyme abnormal|10024677|liver enzyme abnormalities|C0438237|Liver enzymes abnormal||
004227|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Hepatic failure|10019663|Hepatic failure|10019663|hepatic failure|C0085605|Liver Failure||
004228|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Hepatitis|10019717|Hepatitis|10019717|hepatitis|C0019158|Hepatitis||
004229|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Hypersensitivity|10020751|Hypersensitivity reaction|10020756|hypersensitivity reactions|C0020517|Hypersensitivity||
004230|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Hypoaesthesia|10020937|Hypoesthesia|10020976|hypoesthesia|C0020580|Hypesthesia||
004231|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Immune-mediated necrotising myopathy|10072155|Immune-mediated necrotizing myopathy|10072156|immune-mediated necrotizing myopathy|C3267047|Immune-mediated necrotising myopathy||DrugClass
004232|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Influenza|10022000|Influenza|10022000|influenza|C0021400|Influenza||
004233|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Insomnia|10022437|Insomnia|10022437|insomnia|C0917801|Sleeplessness||
004234|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Interstitial lung disease|10022611|Interstitial lung disease|10022611|interstitial lung disease|C0206062|Lung Diseases, Interstitial||
004235|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Jaundice|10023126|Jaundice|10023126|jaundice|C0022346|Icterus||
004236|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Malaise|10025482|Malaise|10025482|malaise|C0231218|Malaise||
004237|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Memory impairment|10027175|Forgetfulness|10017060|forgetfulness|C0542476|Forgetful||DrugClass
004238|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Memory impairment|10027175|Memory impairment|10027175|memory impairment|C0233794|Memory impairment||DrugClass
004239|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Muscle spasms|10028334|Muscle spasms|10028334|muscle spasms|C0037763|Spasm||
004240|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Myalgia|10028411|Myalgia|10028411|myalgia|C0231528|Myalgia||
004241|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Myoglobinuria|10028629|Myoglobinuria|10028629|myoglobinuria|C0027080|Myoglobinuria||
004242|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Myopathy|10028641|Myopathy|10028641|myopathy|C0026848|Myopathy||
004243|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Myositis|10028653|Myositis|10028653|myositis|C0027121|Myositis||
004244|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Nasopharyngitis|10028810|Nasopharyngitis|10028810|nasopharyngitis|C0027441|Nasopharyngitis||
004245|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Nausea|10028813|Nausea|10028813|nausea|C0027497|Nausea||
004246|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Pain in extremity|10033425|Pain in extremity|10033425|pain in extremity|C0030196|Pain in limb||
004247|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Pruritus|10037087|Pruritus|10037087|pruritus|C0033774|Pruritus||
004248|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Rash|10037844|Rash|10037844|rash|C0015230|Exanthema||
004249|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Rhabdomyolysis|10039020|Rhabdomyolysis|10039020|rhabdomyolysis|C0035410|Rhabdomyolysis||
004250|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Transaminases increased|10054889|Transaminases increased|10054889|elevated transaminases|C0438717|Transaminases increased||
004251|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|34084-4|ADVERSE REACTIONS|Urticaria|10046735|Urticaria|10046735|urticaria|C0042109|Urticaria||
004252|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Acute kidney injury|10069339|Rhabdomyolysis-induced renal failure|10050996|rhabdomyolysis with acute renal failure|C0920244|Rhabdomyolysis-induced renal failure||
004253|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Alanine aminotransferase increased|10001551|ALT increased|10001845|alt >3 times the upper limit of normal|C0151905|Alanine aminotransferase increased||
004254|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Alanine aminotransferase increased|10001551|Alanine aminotransferase increased|10001551|increases in serum alanine aminotransferase|C0151905|Alanine aminotransferase increased||
004255|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Alanine aminotransferase increased|10001551|Serum glutamic-pyruvic transaminase increased|10040275|increases in serum glutamic-pyruvic transaminase|C3150120|Elevated serum glutamic pyruvic transaminase (SGPT)||
004256|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Aspartate aminotransferase increased|10003481|AST increased|10003544|increases in serum ast|C0151904|Aspartate aminotransferase increased||
004257|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Aspartate aminotransferase increased|10003481|Aspartate aminotransferase increased|10003481|increases in serum aspartate aminotransferase|C0151904|Aspartate aminotransferase increased||
004258|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Aspartate aminotransferase increased|10003481|Serum glutamic-oxaloacetic transaminase increased|10040272|increases in serum glutamic-oxaloacetic transaminase|C3150119|Elevated serum glutamic oxaloacetic transaminase (SGOT)||
004259|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Blood glucose increased|10005557|Glucose increased|10018421|increases in serum glucose levels|C0595931|SERUM GLUCOSE INCREASED||
004260|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Death|10011906|Death|10011906|fatal|C1306577|Death (finding)||
004261|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Glycosylated haemoglobin increased|10018484|HbA1C increased|10052424|increases in hba1c|C0239940|Glycosylated haemoglobin increased||
004262|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Hepatic failure|10019663|Hepatic failure|10019663|hepatic failure|C0085605|Liver Failure||
004263|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Immune-mediated necrotising myopathy|10072155|Immune-mediated necrotizing myopathy|10072156|immune-mediated necrotizing myopathy|C3267047|Immune-mediated necrotising myopathy||DrugClass
004264|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Myoglobinuria|10028629|Myoglobinuria|10028629|myoglobinuria|C0027080|Myoglobinuria||
004265|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Myopathy|10028641|Myopathy|10028641|myopathy|C0026848|Myopathy||DrugClass
004266|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Rhabdomyolysis|10039020|Rhabdomyolysis|10039020|rhabdomyolysis|C0035410|Rhabdomyolysis||DrugClass
004267|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Transaminases increased|10054889|Serum transaminase increased|10040421|increases in serum transaminases|C0859350|Serum transaminase increased||
004268|44dcbf97-99ec-427c-ba50-207e0069d6d2|Livalo|43685-7|WARNINGS AND PRECAUTIONS|Transaminases increased|10054889|Transaminases increased|10054889|elevations in hepatic transaminases|C1848701|Elevated hepatic transaminases||
004269|451f535b-8b6b-4ecf-9f19-d921b72eea39|SYLVANT|34084-4|ADVERSE REACTIONS|Abdominal distension|10000060|Abdominal distension|10000060|abdominal distension|C0000731|Abdomen distended||
004270|451f535b-8b6b-4ecf-9f19-d921b72eea39|SYLVANT|34084-4|ADVERSE REACTIONS|Abdominal pain|10000081|Abdominal pain|10000081|abdominal pain|C0000737|Abdominal Pain||
004271|451f535b-8b6b-4ecf-9f19-d921b72eea39|SYLVANT|34084-4|ADVERSE REACTIONS|Anaphylactic reaction|10002198|Anaphylactic reaction|10002198|anaphylactic reaction|C0002792|anaphylaxis||
004272|451f535b-8b6b-4ecf-9f19-d921b72eea39|SYLVANT|34084-4|ADVERSE REACTIONS|Arthralgia|10003239|Arthralgia|10003239|arthralgia|C0003862|Arthralgia||
004273|451f535b-8b6b-4ecf-9f19-d921b72eea39|SYLVANT|34084-4|ADVERSE REACTIONS|Back pain|10003988|Back pain|10003988|back pain|C0004604|Back Pain||
004274|451f535b-8b6b-4ecf-9f19-d921b72eea39|SYLVANT|34084-4|ADVERSE REACTIONS|Chest discomfort|10008469|Chest discomfort|10008469|chest discomfort|C0235710|Chest discomfort||
